sido,sigungu,name,type,longitude,latitude
경남,고성군,동해,파출소,128.422673,35.0419496
경남,고성군,거류,파출소,128.4045049,34.989538
경남,고성군,회화,파출소,128.3681654,35.0567217
경남,고성군,하이,파출소,128.1223963,34.9285707
경남,고성군,상리,파출소,128.1869184,34.9994791
경남,고성군,영오,파출소,128.2373297,35.1078087
경남,하동군,화개,파출소,127.6251194,35.187581
경남,하동군,악양,파출소,127.7088181,35.1611197
경남,하동군,횡천,파출소,127.8173732,35.1095621
경남,하동군,금남,파출소,127.8601,34.9493488
경남,하동군,금성,파출소,127.7929441,34.9658309
경남,하동군,옥종,파출소,127.8790402,35.1803213
경남,하동군,읍내,파출소,127.7488313,35.0708396
경남,하동군,진교,파출소,127.9031579,35.0260783
경남,남해군,중앙,지구대,127.8971333,34.839748
경남,남해군,창선,파출소,128.0125446,34.8576673
경남,남해군,고현,파출소,127.8720481,34.8979058
경남,남해군,미조,파출소,128.0455471,34.7122663
경남,남해군,삼동,파출소,128.0003504,34.8314257
경남,남해군,남면,파출소,127.887233,34.7712168
경남,함양군,읍내,파출소,127.7307685,35.5235817
경남,함양군,안의,파출소,127.8108005,35.6290775
경남,함양군,서상,파출소,127.6857575,35.6824652
경남,함양군,수동,파출소,127.7860889,35.5223494
경남,함양군,유림,파출소,127.7915233,35.4673924
경남,함양군,백전,파출소,127.6358601,35.5522487
경남,함양군,마천,파출소,127.6642162,35.3962469
경남,산청군,경호,지구대,127.8780962,35.4148062
경남,산청군,시천,파출소,127.8380028,35.2779341
경남,산청군,단성,파출소,127.959669,35.2996338
경남,산청군,신안,파출소,127.9722904,35.3036306
경남,산청군,신등,파출소,128.0108858,35.3793069
경남,함안군,대산,파출소,128.4316317,35.3499441
경남,함안군,법수,파출소,128.3536073,35.3153941
경남,함안군,함안,파출소,128.4219945,35.2420522
경남,함안군,칠서,파출소,128.4983802,35.3334981
경남,함안군,군북,파출소,128.3473643,35.2621927
경남,함안군,가야,지구대,128.4040489,35.2769261
경남,함안군,칠원,지구대,128.51801,35.3068242
경남,의령군,중부,지구대,128.2559376,35.3188673
경남,의령군,유곡,파출소,128.3131298,35.4334002
경남,의령군,정곡,파출소,128.3263505,35.3798492
경남,의령군,지정,파출소,128.3862827,35.3827372
경남,의령군,칠곡,파출소,128.1922888,35.3408986
경남,의령군,화정,파출소,128.211365,35.2776235
경남,의령군,부림,파출소,128.3242748,35.4661633
제주,제주시,중앙,지구대,126.5239674,33.5154677
제주,제주시,남문,지구대,126.5437609,33.5000417
제주,제주시,오라,지구대,126.5158107,33.4996019
제주,제주시,삼양,지구대,126.5874221,33.5217343
제주,제주시,아라,파출소,126.5471291,33.4697614
제주,제주시,조천,파출소,126.6399873,33.5386503
제주,제주시,함덕,파출소,126.6490544,33.5392184
제주,제주시,구좌,파출소,126.856365,33.5235178
제주,제주시,추자,파출소,126.2959331,33.9640007
제주,제주시,우도,파출소,126.9524208,33.4947762
제주,제주시,연동,지구대,126.4968473,33.4885274
제주,제주시,노형,지구대,126.4720132,33.4812185
제주,제주시,하귀,파출소,126.4022767,33.4805464
제주,제주시,애월,파출소,126.3194097,33.4641061
제주,제주시,한림,파출소,126.2624693,33.4143138
제주,제주시,한경,파출소,126.1854842,33.3545314
제주,제주시,외도,파출소,126.4365234,33.4918109
제주,서귀포시,중동,지구대,126.5758421,33.2527111
제주,서귀포시,남원,파출소,126.7215107,33.2795578
제주,서귀포시,성산,파출소,126.9343159,33.4643903
제주,서귀포시,표선,파출소,126.8312964,33.3235384
제주,서귀포시,안덕,파출소,126.3343384,33.24706
제주,서귀포시,대정,파출소,126.2561799,33.2229447
제주,서귀포시,중문,파출소,126.4225918,33.2523852
제주,서귀포시,대신,파출소,126.5096695,33.2543519
제주,서귀포시,효돈,파출소,126.6171415,33.2638524
